AUN,LEA Name,LEA Type,County,School Number,School Name,Student Gender Code,PKA,PKP,PKF,K4A,K4P,K4F,K5A,K5P,K5F,001,002,003,004,005,006,EUG,007,008,009,010,011,012,SUG,Total
126510008,Richard Allen Preparatory CS,CS,Philadelphia,7684,Richard Allen Preparatory CS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,52,60,0,55,51,0,0,0,0,0,218
126510008,Richard Allen Preparatory CS,CS,Philadelphia,7684,Richard Allen Preparatory CS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,48,52,0,54,57,0,0,0,0,0,211
126510001,Russell Byers CS,CS,Philadelphia,7677,Russell Byers CS,F,0,0,0,0,0,19,0,0,26,35,39,28,29,30,19,0,0,0,0,0,0,0,0,225
126510001,Russell Byers CS,CS,Philadelphia,7677,Russell Byers CS,M,0,0,0,0,0,23,0,0,24,40,36,22,21,20,31,0,0,0,0,0,0,0,0,217
114514135,Sankofa Freedom Academy Charter School,CS,Philadelphia,8083,Sankofa Freedom Academy Charter School,F,0,0,0,0,0,0,0,0,22,21,21,24,16,30,28,0,0,0,26,25,24,0,0,237
114514135,Sankofa Freedom Academy Charter School,CS,Philadelphia,8083,Sankofa Freedom Academy Charter School,M,0,0,0,0,0,0,0,0,23,29,27,23,35,19,21,0,0,0,22,24,21,0,0,244
114514135,Sankofa Freedom Academy Charter School,CS,Philadelphia,9999,Sankofa Freedom Academy Charter School,M,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108515107,Southwest Leadership Academy CS,CS,Philadelphia,7960,Southwest Leadership Academy CS,F,0,0,0,0,0,0,0,0,26,26,28,28,23,27,26,0,22,0,0,0,0,0,0,206
108515107,Southwest Leadership Academy CS,CS,Philadelphia,7960,Southwest Leadership Academy CS,M,0,0,0,0,0,0,0,0,26,23,29,28,27,26,27,0,19,0,0,0,0,0,0,205
192518422,Tacony Academy Charter School,CS,Philadelphia,8126,Tacony Academy Charter School,F,0,0,0,0,0,0,0,0,35,31,34,28,38,40,40,0,0,0,58,55,0,0,0,359
192518422,Tacony Academy Charter School,CS,Philadelphia,8126,Tacony Academy Charter School,M,0,0,0,0,0,0,0,0,40,45,44,49,38,35,37,0,1,0,42,50,0,0,0,381
171510293,Truebright Science Academy CS,CS,Philadelphia,7983,Truebright Science Academy CS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,25,48,30,30,4,0,174
171510293,Truebright Science Academy CS,CS,Philadelphia,7983,Truebright Science Academy CS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,15,44,22,21,4,0,150
126519434,Universal Audenried Charter School,CS,Philadelphia,8195,Universal Audenried Charter School,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,63,77,78,0,292
126519434,Universal Audenried Charter School,CS,Philadelphia,8195,Universal Audenried Charter School,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,46,75,53,0,246
168513758,Universal Bluford Charter School,CS,Philadelphia,8145,Universal Bluford Charter School,F,0,0,0,0,0,0,0,0,50,43,28,33,39,37,34,0,0,0,0,0,0,0,0,264
168513758,Universal Bluford Charter School,CS,Philadelphia,8145,Universal Bluford Charter School,M,0,0,0,0,0,0,0,0,44,36,44,38,37,34,39,0,0,0,0,0,0,0,0,272
103519376,Universal Daroff Charter School,CS,Philadelphia,8146,Universal Daroff Charter School,F,0,0,0,0,0,0,0,0,37,28,41,33,36,30,33,0,31,18,0,0,0,0,0,287
103519376,Universal Daroff Charter School,CS,Philadelphia,8146,Universal Daroff Charter School,M,0,0,0,0,0,0,0,0,27,34,30,50,34,34,28,0,35,38,0,0,0,0,0,310
126513210,Universal Institute CS,CS,Philadelphia,7580,Universal Institute CS,F,0,0,0,0,0,0,0,0,36,39,44,30,41,31,35,0,30,32,0,0,0,0,0,318
126513210,Universal Institute CS,CS,Philadelphia,7580,Universal Institute CS,M,0,0,0,0,0,0,0,0,30,30,28,38,33,38,31,0,29,30,0,0,0,0,0,287
126513415,Universal Vare Charter School,CS,Philadelphia,8196,Universal Vare Charter School,F,0,0,0,0,0,0,0,0,0,0,0,0,0,30,37,0,44,38,0,0,0,0,0,149
126513415,Universal Vare Charter School,CS,Philadelphia,8196,Universal Vare Charter School,M,0,0,0,0,0,0,0,0,0,0,0,0,0,44,38,0,52,45,0,0,0,0,0,179
126513220,Wakisha CS,CS,Philadelphia,7581,Wakisha CS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,73,48,0,0,0,0,0,169
126513220,Wakisha CS,CS,Philadelphia,7581,Wakisha CS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,59,54,0,0,0,0,0,158
126513490,Walter D Palmer Leadership Learning Part,CS,Philadelphia,7674,Walter D Palmer Leadership Learning Part,F,0,0,0,0,0,0,0,0,44,65,55,55,40,38,33,0,42,29,30,34,29,30,0,524
126513490,Walter D Palmer Leadership Learning Part,CS,Philadelphia,7674,Walter D Palmer Leadership Learning Part,M,0,0,0,0,0,0,0,0,35,32,40,42,37,32,33,0,28,28,34,27,31,24,0,423
126513020,West Oak Lane CS,CS,Philadelphia,7548,West Oak Lane CS,F,0,0,0,0,0,0,0,0,67,51,42,45,52,37,29,0,30,24,0,0,0,0,0,377
126513020,West Oak Lane CS,CS,Philadelphia,7548,West Oak Lane CS,M,0,0,0,0,0,0,0,0,66,70,76,61,53,37,32,0,30,24,0,0,0,0,0,449
126510006,West Phila. Achievement CES,CS,Philadelphia,7722,West Phila. Achievement CES,F,0,0,0,0,0,0,0,0,40,44,43,35,30,23,0,0,0,0,0,0,0,0,0,215
126510006,West Phila. Achievement CES,CS,Philadelphia,7722,West Phila. Achievement CES,M,0,0,0,0,0,0,0,0,46,35,35,34,38,34,0,0,0,0,0,0,0,0,0,222
126510007,Wissahickon CS,CS,Philadelphia,7724,Wissahickon CS,F,0,0,0,0,0,0,0,0,18,27,29,18,18,20,25,0,26,24,0,0,0,0,0,205
126510007,Wissahickon CS,CS,Philadelphia,7724,Wissahickon CS,M,0,0,0,0,0,0,0,0,27,20,20,30,29,27,24,0,22,22,0,0,0,0,0,221
126512860,World Communications CS,CS,Philadelphia,7512,World Communications CS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,24,28,94,41,44,40,0,288
126512860,World Communications CS,CS,Philadelphia,7512,World Communications CS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,28,20,66,31,26,25,0,214
126513250,Young Scholars CS,CS,Philadelphia,7584,Young Scholars CS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,39,40,0,0,0,0,0,127
126513250,Young Scholars CS,CS,Philadelphia,7584,Young Scholars CS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,43,41,0,0,0,0,0,120
126518547,Young Scholars Frederick Douglas Charter,CS,Philadelphia,8150,Young Scholars Frederick Douglass Charte,F,0,0,0,0,0,0,0,0,40,42,41,45,42,42,39,0,33,32,0,0,0,0,0,356
126518547,Young Scholars Frederick Douglas Charter,CS,Philadelphia,8150,Young Scholars Frederick Douglass Charte,M,0,0,0,0,0,0,0,0,49,53,38,46,43,50,37,0,39,33,0,0,0,0,0,388
126512870,Youth Build Phila CS,CS,Philadelphia,7513,Youth Build Phila CS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,167
126512870,Youth Build Phila CS,CS,Philadelphia,7513,Youth Build Phila CS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100
